source,rankID,scientificNameID,acceptedNameUsageID,parentNameUsage,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonicalName
,230,,,excubitor,,,,,Lanius excubitor buryi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitor,,,,,Lanius excubitor elegans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitor,,,,,Lanius excubitor excubitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitor,,,,,Lanius excubitor homeyeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitor,,,,,Lanius excubitor koenigi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitor,,,,,Lanius excubitor lahtora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitor,,,,,Lanius excubitor leucopterus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitor,,,,,Lanius excubitor leucopygos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitor,,,,,Lanius excubitor pallidirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitor,,,,,Lanius excubitor uncinatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius excubitoroides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitoroides,,,,,Lanius excubitoroides boehmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitoroides,,,,,Lanius excubitoroides excubitoroides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excubitoroides,,,,,Lanius excubitoroides intercedens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius gubernator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius humeralis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,humeralis,,,,,Lanius humeralis capelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,humeralis,,,,,Lanius humeralis humeralis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,humeralis,,,,,Lanius humeralis smithii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius isabellinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,isabellinus,,,,,Lanius isabellinus arenarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,isabellinus,,,,,Lanius isabellinus isabellinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,isabellinus,,,,,Lanius isabellinus tsaidamensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius ludovicianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ludovicianus,,,,,Lanius ludovicianus anthonyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ludovicianus,,,,,Lanius ludovicianus excubitorides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ludovicianus,,,,,Lanius ludovicianus gambeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ludovicianus,,,,,Lanius ludovicianus grinnelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ludovicianus,,,,,Lanius ludovicianus ludovicianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ludovicianus,,,,,Lanius ludovicianus mearnsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ludovicianus,,,,,Lanius ludovicianus mexicanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ludovicianus,,,,,Lanius ludovicianus miamensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ludovicianus,,,,,Lanius ludovicianus migrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ludovicianus,,,,,Lanius ludovicianus nelsoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ludovicianus,,,,,Lanius ludovicianus sonoriensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius mackinnoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius meridionalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius minor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius newtoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius nubicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius phoenicuroides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius schach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,schach,,,,,Lanius schach bentet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,schach,,,,,Lanius schach caniceps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,schach,,,,,Lanius schach erythronotus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,schach,,,,,Lanius schach longicaudatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,schach,,,,,Lanius schach nasutus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,schach,,,,,Lanius schach schach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,schach,,,,,Lanius schach stresemanni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,schach,,,,,Lanius schach suluensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,schach,,,,,Lanius schach tricolor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius senator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,senator,,,,,Lanius senator badius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,senator,,,,,Lanius senator niloticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,senator,,,,,Lanius senator senator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius somalicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius souzae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,souzae,,,,,Lanius souzae burigi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,souzae,,,,,Lanius souzae souzae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,souzae,,,,,Lanius souzae tacitus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius sphenocercus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,sphenocercus,,,,,Lanius sphenocercus giganteus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,sphenocercus,,,,,Lanius sphenocercus sphenocercus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius tephronotus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,tephronotus,,,,,Lanius tephronotus lahulensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,tephronotus,,,,,Lanius tephronotus tephronotus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius tigrinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius validirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,validirostris,,,,,Lanius validirostris hachisuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,validirostris,,,,,Lanius validirostris tertius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,validirostris,,,,,Lanius validirostris validirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lanius,,,,,Lanius vittatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,vittatus,,,,,Lanius vittatus nargianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,vittatus,,,,,Lanius vittatus vittatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larosterna,,,,,Larosterna inca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus argentatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentatus,,,,,Larus argentatus argentatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentatus,,,,,Larus argentatus argenteus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentatus,,,,,Larus argentatus mongolicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentatus,,,,,Larus argentatus smithsonianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentatus,,,,,Larus argentatus vegae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus armenicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus atlanticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus belcheri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus cachinnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus californicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,californicus,,,,,Larus californicus albertaensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,californicus,,,,,Larus californicus californicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus canus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,canus,,,,,Larus canus brachyrhynchus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,canus,,,,,Larus canus canus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,canus,,,,,Larus canus heinei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,canus,,,,,Larus canus kamtschatschensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus crassirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus delawarensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus dominicanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dominicanus,,,,,Larus dominicanus austrinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dominicanus,,,,,Larus dominicanus dominicanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dominicanus,,,,,Larus dominicanus judithae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dominicanus,,,,,Larus dominicanus melisandae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,dominicanus,,,,,Larus dominicanus vetula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fuscus,,,,,Larus fuscus barabensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fuscus,,,,,Larus fuscus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fuscus,,,,,Larus fuscus graellsii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fuscus,,,,,Larus fuscus heuglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fuscus,,,,,Larus fuscus intermedius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus glaucescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus glaucoides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,glaucoides,,,,,Larus glaucoides glaucoides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,glaucoides,,,,,Larus glaucoides kumlieni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,glaucoides,,,,,Larus glaucoides thayeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus heermanni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus hyperboreus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,hyperboreus,,,,,Larus hyperboreus barrovianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,hyperboreus,,,,,Larus hyperboreus hyperboreus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,hyperboreus,,,,,Larus hyperboreus leuceretes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,hyperboreus,,,,,Larus hyperboreus pallidissimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus livens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus marinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus michahellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,michahellis,,,,,Larus michahellis atlantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,michahellis,,,,,Larus michahellis michahellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus occidentalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,occidentalis,,,,,Larus occidentalis occidentalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,occidentalis,,,,,Larus occidentalis wymani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus pacificus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pacificus,,,,,Larus pacificus georgii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pacificus,,,,,Larus pacificus pacificus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larus,,,,,Larus schistisagus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larvivora,,,,,Larvivora akahige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,akahige,,,,,Larvivora akahige akahige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,akahige,,,,,Larvivora akahige rishirensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,akahige,,,,,Larvivora akahige tanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larvivora,,,,,Larvivora brunnea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,brunnea,,,,,Larvivora brunnea brunnea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,brunnea,,,,,Larvivora brunnea wickhami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larvivora,,,,,Larvivora cyane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cyane,,,,,Larvivora cyane bochaiensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cyane,,,,,Larvivora cyane cyane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larvivora,,,,,Larvivora komadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,komadori,,,,,Larvivora komadori komadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,komadori,,,,,Larvivora komadori namiyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,komadori,,,,,Larvivora komadori subrufus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larvivora,,,,,Larvivora ruficeps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Larvivora,,,,,Larvivora sibilans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Laterallus,,,,,Laterallus albigularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albigularis,,,,,Laterallus albigularis albigularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albigularis,,,,,Laterallus albigularis cerdaleus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albigularis,,,,,Laterallus albigularis cinereiceps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Laterallus,,,,,Laterallus exilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Laterallus,,,,,Laterallus jamaicensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,jamaicensis,,,,,Laterallus jamaicensis coturniculus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,jamaicensis,,,,,Laterallus jamaicensis jamaicensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,jamaicensis,,,,,Laterallus jamaicensis murivagans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,jamaicensis,,,,,Laterallus jamaicensis salinasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,jamaicensis,,,,,Laterallus jamaicensis tuerosi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Laterallus,,,,,Laterallus leucopyrrhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Laterallus,,,,,Laterallus levraudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Laterallus,,,,,Laterallus melanophaius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,melanophaius,,,,,Laterallus melanophaius melanophaius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,melanophaius,,,,,Laterallus melanophaius oenops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Laterallus,,,,,Laterallus ruber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Laterallus,,,,,Laterallus spilonota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Laterallus,,,,,Laterallus xenopterus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lathamus,,,,,Lathamus discolor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lathrotriccus,,,,,Lathrotriccus euleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,euleri,,,,,Lathrotriccus euleri argentinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,euleri,,,,,Lathrotriccus euleri bolivianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,euleri,,,,,Lathrotriccus euleri euleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,euleri,,,,,Lathrotriccus euleri flaviventris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,euleri,,,,,Lathrotriccus euleri lawrencei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lathrotriccus,,,,,Lathrotriccus griseipectus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Laticilla,,,,,Laticilla burnesii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,burnesii,,,,,Laticilla burnesii burnesii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,burnesii,,,,,Laticilla burnesii nepalicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Laticilla,,,,,Laticilla cinerascens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Legatus,,,,,Legatus leucophaius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucophaius,,,,,Legatus leucophaius leucophaius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucophaius,,,,,Legatus leucophaius variegatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Leiopicus,,,,,Leiopicus mahrattensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mahrattensis,,,,,Leiopicus mahrattensis mahrattensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mahrattensis,,,,,Leiopicus mahrattensis pallescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Leiothrix,,,,,Leiothrix argentauris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentauris,,,,,Leiothrix argentauris argentauris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentauris,,,,,Leiothrix argentauris aureigularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentauris,,,,,Leiothrix argentauris cunhaci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentauris,,,,,Leiothrix argentauris galbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentauris,,,,,Leiothrix argentauris laurinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentauris,,,,,Leiothrix argentauris ricketti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentauris,,,,,Leiothrix argentauris rookmakeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentauris,,,,,Leiothrix argentauris rubrogularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentauris,,,,,Leiothrix argentauris tahanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,argentauris,,,,,Leiothrix argentauris vernayi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Leiothrix,,,,,Leiothrix lutea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,lutea,,,,,Leiothrix lutea calipyga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,lutea,,,,,Leiothrix lutea kumaiensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,lutea,,,,,Leiothrix lutea kwangtungensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,lutea,,,,,Leiothrix lutea lutea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,lutea,,,,,Leiothrix lutea luteola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,lutea,,,,,Leiothrix lutea yunnanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Leipoa,,,,,Leipoa ocellata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Leistes,,,,,Leistes bellicosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,bellicosus,,,,,Leistes bellicosus albipes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,bellicosus,,,,,Leistes bellicosus bellicosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Leistes,,,,,Leistes defilippii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Leistes,,,,,Leistes loyca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,loyca,,,,,Leistes loyca catamarcanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,loyca,,,,,Leistes loyca falklandicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,loyca,,,,,Leistes loyca loyca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Leistes,,,,,Leistes militaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Leistes,,,,,Leistes superciliaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Leonardina,,,,,Leonardina woodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lepidocolaptes,,,,,Lepidocolaptes affinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,affinis,,,,,Lepidocolaptes affinis affinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,affinis,,,,,Lepidocolaptes affinis lignicida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,affinis,,,,,Lepidocolaptes affinis neglectus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lepidocolaptes,,,,,Lepidocolaptes albolineatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Lepidocolaptes,,,,,Lepidocolaptes angustirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,angustirostris,,,,,Lepidocolaptes angustirostris angustirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,angustirostris,,,,,Lepidocolaptes angustirostris bahiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,angustirostris,,,,,Lepidocolaptes angustirostris bivittatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
